author_handle,month,day,score,count,retweet_mean,retweet_sum,reply_mean,reply_sum,like_mean,like_sum,quote_mean,quote_sum
ABC,5,23,0,89,270.5842696629214,24082,36.86516853932584,3281,493.69662921348316,43939,37.561797752808985,3343
ABC,5,23,1,8,313.625,2509,50.0,400,386.125,3089,33.125,265
ABC,5,24,0,90,193.25555555555556,17393,43.666666666666664,3930,368.3,33147,34.67777777777778,3121
ABC,5,24,1,5,375.2,1876,33.0,165,817.6,4088,84.4,422
ABC,5,25,0,82,181.34146341463415,14870,54.02439024390244,4430,329.2682926829268,27000,35.59756097560975,2919
ABC,5,25,1,8,289.75,2318,55.875,447,674.375,5395,57.375,459
ABC,5,26,0,80,125.5375,10043,61.7875,4943,270.9125,21673,36.6,2928
ABC,5,26,1,9,121.33333333333333,1092,44.888888888888886,404,299.77777777777777,2698,20.88888888888889,188
ABC,5,27,0,74,171.74324324324326,12709,58.66216216216216,4341,422.0810810810811,31234,43.5945945945946,3226
ABC,5,28,0,72,156.84722222222223,11293,64.13888888888889,4618,352.2916666666667,25365,20.694444444444443,1490
ABC,5,28,1,3,87.33333333333333,262,14.333333333333334,43,224.66666666666666,674,3.6666666666666665,11
ABC,5,29,0,89,157.68539325842696,14034,62.831460674157306,5592,363.561797752809,32357,23.348314606741575,2078
ABC,5,29,1,4,131.5,526,12.5,50,310.0,1240,5.75,23
ABC,5,30,0,71,219.14084507042253,15559,60.774647887323944,4315,418.3098591549296,29700,37.478873239436616,2661
ABC,5,30,1,6,244.5,1467,31.0,186,672.6666666666666,4036,33.5,201
ABC,5,31,0,83,149.84337349397592,12437,44.44578313253012,3689,254.3855421686747,21114,25.265060240963855,2097
ABC,5,31,1,5,216.2,1081,48.8,244,480.6,2403,51.0,255
ABC,6,1,0,91,155.27472527472528,14130,50.69230769230769,4613,295.2637362637363,26869,26.36263736263736,2399
ABC,6,1,1,1,67.0,67,243.0,243,362.0,362,42.0,42
ABC,6,2,0,78,179.47435897435898,13999,90.57692307692308,7065,371.9871794871795,29015,41.01282051282051,3199
ABC,6,2,1,6,63.5,381,15.166666666666666,91,125.33333333333333,752,7.0,42
ABC,6,3,0,74,144.56756756756758,10698,48.0,3552,244.04054054054055,18059,22.27027027027027,1648
ABC,6,3,1,5,104.8,524,29.0,145,191.6,958,14.2,71
ABC,6,4,0,90,170.96666666666667,15387,65.63333333333334,5907,365.65555555555557,32909,30.155555555555555,2714
ABC,6,4,1,5,857.4,4287,40.0,200,2019.2,10096,32.6,163
ABC,6,5,0,74,123.6891891891892,9153,46.58108108108108,3447,232.94594594594594,17238,20.364864864864863,1507
ABC,6,5,1,6,214.0,1284,57.666666666666664,346,619.6666666666666,3718,25.5,153
ABC,6,6,0,79,161.7594936708861,12779,74.87341772151899,5915,308.62025316455697,24381,44.050632911392405,3480
ABC,6,6,1,5,470.4,2352,73.6,368,1289.6,6448,35.2,176
ABC,6,7,0,84,275.67857142857144,23157,73.05952380952381,6137,610.1071428571429,51249,50.98809523809524,4283
ABC,6,7,1,6,67.33333333333333,404,26.333333333333332,158,173.83333333333334,1043,11.5,69
ABC,6,8,0,84,99.73809523809524,8378,43.654761904761905,3667,189.01190476190476,15877,17.857142857142858,1500
ABC,6,8,1,7,295.42857142857144,2068,57.42857142857143,402,495.0,3465,38.0,266
ABC,6,9,0,76,116.09210526315789,8823,67.47368421052632,5128,293.0921052631579,22275,33.5921052631579,2553
ABC,6,9,1,7,4067.8571428571427,28475,144.28571428571428,1010,7957.142857142857,55700,1153.7142857142858,8076
ABC,6,10,0,64,99.5,6368,77.640625,4969,240.28125,15378,40.953125,2621
ABC,6,10,1,3,169.0,507,80.66666666666667,242,573.0,1719,22.666666666666668,68
ABC,6,11,0,62,139.96774193548387,8678,69.59677419354838,4315,374.1774193548387,23199,25.129032258064516,1558
ABC,6,11,1,4,85.0,340,145.75,583,239.5,958,40.75,163
ABC,6,12,0,90,166.4111111111111,14977,57.355555555555554,5162,398.8777777777778,35899,27.1,2439
ABC,6,12,1,4,376.5,1506,37.25,149,1010.75,4043,75.5,302
ABC,6,13,0,95,272.89473684210526,25925,42.56842105263158,4044,700.9157894736842,66587,40.54736842105263,3852
ABC,6,13,1,8,111.625,893,109.875,879,177.25,1418,31.125,249
ABC,6,14,0,125,143.68,17960,36.888,4611,164.288,20536,26.032,3254
ABC,6,14,1,9,63.333333333333336,570,43.77777777777778,394,138.11111111111111,1243,15.666666666666666,141
ABC,6,15,0,94,100.19148936170212,9418,35.265957446808514,3315,190.68085106382978,17924,17.03191489361702,1601
ABC,6,15,1,6,72.66666666666667,436,44.166666666666664,265,204.16666666666666,1225,14.833333333333334,89
ABC,6,16,0,99,182.8181818181818,18099,55.4040404040404,5485,414.4040404040404,41026,37.74747474747475,3737
ABC,6,16,1,4,78.0,312,23.0,92,250.75,1003,10.5,42
ABC,6,17,0,79,126.9873417721519,10032,61.41772151898734,4852,301.2151898734177,23796,28.88607594936709,2282
ABC,6,17,1,4,142.5,570,33.0,132,362.25,1449,16.25,65
ABC,6,18,0,62,95.91935483870968,5947,38.91935483870968,2413,175.91935483870967,10907,13.096774193548388,812
ABC,6,19,0,86,166.5581395348837,14324,39.22093023255814,3373,245.5,21113,30.162790697674417,2594
ABC,6,19,1,4,170.75,683,30.5,122,370.0,1480,45.25,181
ABC,6,20,0,82,266.4512195121951,21849,57.13414634146341,4685,532.5853658536586,43672,52.75609756097561,4326
ABC,6,20,1,4,84.25,337,28.75,115,133.0,532,11.25,45
ABC,6,21,0,90,219.77777777777777,19780,55.32222222222222,4979,435.55555555555554,39200,40.233333333333334,3621
ABC,6,21,1,1,110.0,110,55.0,55,146.0,146,12.0,12
ABC,6,22,0,78,176.10256410256412,13736,71.6025641025641,5585,319.7435897435897,24940,69.84615384615384,5448
ABC,6,22,1,11,103.81818181818181,1142,88.45454545454545,973,169.9090909090909,1869,34.36363636363637,378
ABC,6,23,0,79,135.08860759493672,10672,53.860759493670884,4255,265.59493670886076,20982,27.848101265822784,2200
ABC,6,23,1,6,112.33333333333333,674,43.666666666666664,262,361.8333333333333,2171,274.6666666666667,1648
ABC,6,24,0,64,165.453125,10589,56.078125,3589,344.15625,22026,33.28125,2130
ABC,6,24,1,1,106.0,106,24.0,24,502.0,502,23.0,23
ABC,6,25,0,64,97.890625,6265,61.296875,3923,199.265625,12753,16.140625,1033
ABC,6,25,1,4,62.0,248,69.25,277,213.0,852,21.25,85
ABC,6,26,0,79,130.72151898734177,10327,55.56962025316456,4390,239.54430379746836,18924,23.037974683544302,1820
ABC,6,26,1,4,292.25,1169,40.5,162,655.25,2621,29.0,116
ABC,6,27,0,84,118.52380952380952,9956,38.035714285714285,3195,209.64285714285714,17610,21.904761904761905,1840
ABC,6,27,1,2,955.0,1910,97.5,195,2795.5,5591,167.5,335
ABC,6,28,0,79,110.82278481012658,8755,32.0,2528,186.27848101265823,14716,17.189873417721518,1358
ABC,6,28,1,5,235.8,1179,43.8,219,646.6,3233,46.2,231
ABC,6,29,0,68,112.63235294117646,7659,56.89705882352941,3869,215.47058823529412,14652,22.147058823529413,1506
ABC,6,29,1,12,2209.1666666666665,26510,127.91666666666667,1535,4318.25,51819,429.9166666666667,5159
ABC,6,30,0,51,225.8235294117647,11517,54.15686274509804,2762,308.84313725490193,15751,36.470588235294116,1860
ABC,6,30,1,10,803.3,8033,60.9,609,1856.8,18568,169.6,1696
ABC,7,1,0,50,102.52,5126,47.82,2391,240.1,12005,17.28,864
ABC,7,1,1,6,208.0,1248,52.333333333333336,314,653.3333333333334,3920,42.166666666666664,253
ABC,7,2,0,42,127.23809523809524,5344,81.11904761904762,3407,261.6904761904762,10991,22.071428571428573,927
ABC,7,2,1,3,221.0,663,133.33333333333334,400,794.0,2382,31.333333333333332,94
ABC,7,3,0,58,210.82758620689654,12228,57.706896551724135,3347,450.4655172413793,26127,34.206896551724135,1984
ABC,7,3,1,4,105.25,421,74.25,297,223.25,893,16.5,66
ABC,7,4,0,65,182.13846153846154,11839,49.76923076923077,3235,486.4923076923077,31622,26.846153846153847,1745
ABC,7,4,1,6,82.16666666666667,493,25.5,153,192.0,1152,13.166666666666666,79
ABC,7,5,0,79,127.63291139240506,10083,37.32911392405063,2949,294.8987341772152,23297,18.9873417721519,1500
ABC,7,5,1,5,173.0,865,31.6,158,528.0,2640,24.8,124
ABC,7,6,0,63,144.3968253968254,9097,47.41269841269841,2987,317.6984126984127,20015,25.61904761904762,1614
ABC,7,6,1,2,1927.5,3855,172.0,344,6140.0,12280,327.0,654
ABC,7,7,0,58,123.98275862068965,7191,44.741379310344826,2595,259.4310344827586,15047,23.29310344827586,1351
ABC,7,7,1,4,525.75,2103,56.25,225,1742.25,6969,85.0,340
ABC,7,8,0,66,95.77272727272727,6321,46.84848484848485,3092,209.63636363636363,13836,23.742424242424242,1567
ABC,7,8,1,9,1311.4444444444443,11803,99.88888888888889,899,5356.444444444444,48208,311.0,2799
ABC,7,9,0,70,124.04285714285714,8683,59.371428571428574,4156,212.94285714285715,14906,25.928571428571427,1815
ABC,7,9,1,2,34.0,68,4.5,9,72.0,144,3.5,7
ABC,7,10,0,64,129.703125,8301,58.3125,3732,243.109375,15559,19.921875,1275
ABC,7,10,1,8,94.25,754,113.25,906,257.5,2060,31.875,255
ABC,7,11,0,71,152.7887323943662,10848,52.32394366197183,3715,336.77464788732397,23911,24.422535211267604,1734
ABC,7,11,1,7,108.85714285714286,762,23.571428571428573,165,212.71428571428572,1489,34.57142857142857,242
ABC,7,12,0,81,157.01234567901236,12718,47.60493827160494,3856,292.3703703703704,23682,46.28395061728395,3749
ABC,7,12,1,5,68.6,343,14.0,70,168.2,841,17.2,86
ABC,7,13,0,85,160.96470588235294,13682,48.78823529411765,4147,327.0470588235294,27799,30.905882352941177,2627
ABC,7,13,1,2,60.0,120,13.0,26,99.5,199,7.5,15
ABC,7,14,0,67,144.19402985074626,9661,34.059701492537314,2282,304.5223880597015,20403,20.73134328358209,1389
ABC,7,14,1,6,88.33333333333333,530,45.333333333333336,272,201.66666666666666,1210,35.833333333333336,215
ABC,7,15,0,62,130.7741935483871,8108,40.145161290322584,2489,303.0967741935484,18792,22.322580645161292,1384
ABC,7,15,1,1,47.0,47,47.0,47,71.0,71,5.0,5
ABC,7,16,0,82,215.5609756097561,17676,63.451219512195124,5203,375.4024390243902,30783,42.3780487804878,3475
ABC,7,16,1,1,71.0,71,15.0,15,63.0,63,11.0,11
ABC,7,17,0,87,236.6206896551724,20586,80.9080459770115,7039,481.9655172413793,41931,115.34482758620689,10035
ABC,7,18,0,77,128.25974025974025,9876,62.857142857142854,4840,241.2207792207792,18574,35.18181818181818,2709
ABC,7,18,1,5,58.2,291,48.6,243,101.4,507,14.6,73
ABC,7,19,0,71,131.0281690140845,9303,54.971830985915496,3903,300.7042253521127,21350,25.535211267605632,1813
ABC,7,19,1,5,651.8,3259,69.8,349,1658.8,8294,111.0,555
ABC,7,20,0,78,260.3974358974359,20311,61.05128205128205,4762,510.5,39819,76.0,5928
ABC,7,20,1,8,115.625,925,52.0,416,308.625,2469,30.5,244
ABC,7,21,0,99,155.7979797979798,15424,47.75757575757576,4728,276.34343434343435,27358,45.83838383838384,4538
ABC,7,21,1,5,56.4,282,50.4,252,123.6,618,16.0,80
ABC,7,22,0,72,109.90277777777777,7913,52.388888888888886,3772,295.69444444444446,21290,25.444444444444443,1832
ABC,7,22,1,1,40.0,40,38.0,38,73.0,73,8.0,8
ABC,7,23,0,63,79.31746031746032,4997,50.96825396825397,3211,143.4920634920635,9040,14.507936507936508,914
ABC,7,23,1,2,67.5,135,85.5,171,128.5,257,15.0,30
ABC,7,24,0,85,106.2235294117647,9029,52.1764705882353,4435,241.2,20502,22.03529411764706,1873
ABC,7,24,1,2,429.5,859,70.5,141,872.5,1745,64.5,129
ABC,7,25,0,78,106.2051282051282,8284,42.82051282051282,3340,187.07692307692307,14592,21.05128205128205,1642
ABC,7,25,1,7,89.28571428571429,625,27.571428571428573,193,241.57142857142858,1691,18.857142857142858,132
ABC,7,26,0,75,128.12,9609,50.96,3822,297.74666666666667,22331,24.69333333333333,1852
ABC,7,26,1,5,192.8,964,38.6,193,573.4,2867,85.8,429
ABC,7,27,0,79,164.7594936708861,13016,53.0126582278481,4188,351.55696202531647,27773,33.58227848101266,2653
ABC,7,27,1,9,159.33333333333334,1434,49.888888888888886,449,380.3333333333333,3423,78.77777777777777,709
ABC,7,28,0,75,241.12,18084,60.6,4545,541.52,40614,50.013333333333335,3751
ABC,7,28,1,10,153.3,1533,64.8,648,297.3,2973,47.1,471
ABC,7,29,0,60,103.06666666666666,6184,54.81666666666667,3289,237.08333333333334,14225,17.633333333333333,1058
ABC,7,29,1,5,136.2,681,90.2,451,430.0,2150,17.4,87
ABC,7,30,0,63,92.07936507936508,5801,55.111111111111114,3472,200.74603174603175,12647,16.174603174603174,1019
ABC,7,31,0,59,319.5762711864407,18855,74.47457627118644,4394,666.3728813559322,39316,112.05084745762711,6611
ABC,7,31,1,5,137.8,689,87.2,436,433.4,2167,27.4,137
ABC,8,1,0,86,220.61627906976744,18973,60.25581395348837,5182,510.54651162790697,43907,68.20930232558139,5866
ABC,8,1,1,2,79.5,159,31.5,63,303.0,606,16.5,33
ABC,8,2,0,81,132.37037037037038,10722,63.79012345679013,5167,212.1851851851852,17187,30.061728395061728,2435
ABC,8,2,1,5,422.2,2111,61.2,306,1321.2,6606,84.0,420
ABC,8,3,0,83,179.3012048192771,14882,111.33734939759036,9241,333.28915662650604,27663,78.18072289156626,6489
ABC,8,3,1,8,279.75,2238,45.125,361,745.25,5962,78.25,626
ABC,8,4,0,73,192.65753424657535,14064,51.97260273972603,3794,485.32876712328766,35429,32.917808219178085,2403
ABC,8,4,1,8,238.375,1907,56.625,453,526.0,4208,47.375,379
ABC,8,5,0,77,113.16883116883118,8714,42.142857142857146,3245,335.5194805194805,25835,20.0,1540
ABC,8,5,1,7,263.2857142857143,1843,75.14285714285714,526,779.7142857142857,5458,26.142857142857142,183
ABC,8,6,0,65,102.93846153846154,6691,62.36923076923077,4054,190.66153846153847,12393,20.16923076923077,1311
ABC,8,6,1,3,198.0,594,98.0,294,638.0,1914,22.333333333333332,67
ABC,8,7,0,67,130.26865671641792,8728,52.776119402985074,3536,273.25373134328356,18308,19.402985074626866,1300
ABC,8,7,1,2,226.5,453,33.5,67,601.0,1202,43.5,87
ABC,8,8,0,66,178.57575757575756,11786,60.53030303030303,3995,359.40909090909093,23721,60.803030303030305,4013
ABC,8,8,1,7,139.71428571428572,978,29.428571428571427,206,396.85714285714283,2778,16.857142857142858,118
ABC,8,9,0,73,348.3972602739726,25433,68.76712328767124,5020,654.3835616438356,47770,63.41095890410959,4629
ABC,8,9,1,8,207.75,1662,46.25,370,615.375,4923,31.375,251
ABC,8,10,0,84,174.07142857142858,14622,63.5,5334,394.4404761904762,33133,54.13095238095238,4547
ABC,8,10,1,6,141.0,846,41.333333333333336,248,317.6666666666667,1906,22.0,132
ABC,8,11,0,81,389.1604938271605,31522,68.69135802469135,5564,997.1111111111111,80766,79.87654320987654,6470
ABC,8,11,1,5,149.8,749,75.0,375,286.4,1432,39.8,199
ABC,8,12,0,70,228.21428571428572,15975,86.31428571428572,6042,373.9,26173,122.15714285714286,8551
ABC,8,12,1,1,114.0,114,50.0,50,267.0,267,16.0,16
ABC,8,13,0,75,200.96,15072,80.70666666666666,6053,387.8933333333333,29092,52.85333333333333,3964
ABC,8,13,1,13,477.53846153846155,6208,105.07692307692308,1366,1290.6923076923076,16779,49.30769230769231,641
ABC,8,14,0,69,274.5652173913044,18945,101.55072463768116,7007,629.0289855072464,43403,50.666666666666664,3496
ABC,8,14,1,8,109.25,874,34.375,275,256.625,2053,15.0,120
ABC,8,15,0,71,176.83098591549296,12555,96.71830985915493,6867,375.6056338028169,26668,75.98591549295774,5395
ABC,8,15,1,9,320.22222222222223,2882,53.333333333333336,480,927.5555555555555,8348,39.111111111111114,352
ABC,8,16,0,76,155.8815789473684,11847,69.90789473684211,5313,375.7368421052632,28556,30.93421052631579,2351
ABC,8,16,1,5,833.2,4166,186.6,933,1990.8,9954,171.4,857
ABC,8,17,0,79,296.30379746835445,23408,63.0126582278481,4978,607.3924050632911,47984,40.64556962025316,3211
ABC,8,17,1,9,391.55555555555554,3524,79.22222222222223,713,907.8888888888889,8171,69.0,621
ABC,8,18,0,66,270.3636363636364,17844,60.333333333333336,3982,567.9848484848485,37487,44.59090909090909,2943
ABC,8,18,1,10,174.3,1743,95.6,956,476.2,4762,26.8,268
ABC,8,19,0,75,301.49333333333334,22612,85.58666666666667,6419,739.4,55455,44.88,3366
ABC,8,19,1,13,158.53846153846155,2061,39.53846153846154,514,479.0769230769231,6228,19.692307692307693,256
ABC,8,20,0,57,115.40350877192982,6578,67.71929824561404,3860,286.4035087719298,16325,22.19298245614035,1265
ABC,8,20,1,7,86.0,602,25.857142857142858,181,244.42857142857142,1711,11.571428571428571,81
ABC,8,21,0,88,292.90909090909093,25776,54.10227272727273,4761,583.2727272727273,51328,48.85227272727273,4299
ABC,8,21,1,14,222.42857142857142,3114,15.214285714285714,213,338.85714285714283,4744,20.357142857142858,285
ABC,8,22,0,77,191.07792207792207,14713,49.311688311688314,3797,441.7922077922078,34018,29.727272727272727,2289
ABC,8,22,1,2,133.5,267,14.0,28,433.5,867,7.5,15
ABC,8,23,0,77,153.72727272727272,11837,75.07792207792208,5781,331.012987012987,25488,40.4025974025974,3111
ABC,8,23,1,6,224.83333333333334,1349,119.0,714,583.5,3501,73.5,441
ABC,8,24,0,69,196.1304347826087,13533,88.04347826086956,6075,418.04347826086956,28845,49.34782608695652,3405
ABC,8,24,1,10,237.5,2375,92.2,922,463.5,4635,69.2,692
ABC,8,25,0,67,281.1194029850746,18835,57.1044776119403,3826,528.776119402985,35428,64.49253731343283,4321
ABC,8,25,1,5,93.4,467,27.8,139,220.8,1104,18.0,90
ABC,8,26,0,93,164.93548387096774,15339,37.344086021505376,3473,229.2258064516129,21318,21.440860215053764,1994
ABC,8,26,1,9,82.55555555555556,743,15.0,135,124.22222222222223,1118,9.11111111111111,82
ABC,8,27,0,73,660.7123287671233,48232,63.49315068493151,4635,971.6164383561644,70928,77.04109589041096,5624
ABC,8,27,1,2,68.0,136,7.5,15,68.0,136,6.5,13
ABC,8,28,0,79,248.41772151898735,19625,35.31645569620253,2790,413.0126582278481,32628,28.670886075949365,2265
ABC,8,28,1,10,297.7,2977,29.5,295,730.7,7307,29.5,295
ABC,8,29,0,83,567.7469879518072,47123,72.40963855421687,6010,1301.3253012048192,108010,73.37349397590361,6090
ABC,8,29,1,8,160.0,1280,71.25,570,402.25,3218,31.875,255
ABC,8,30,0,81,289.9753086419753,23488,54.901234567901234,4447,724.4444444444445,58680,37.30864197530864,3022
ABC,8,30,1,5,607.0,3035,117.2,586,1591.2,7956,64.4,322
ABC,8,31,0,62,205.38709677419354,12734,57.854838709677416,3587,476.741935483871,29558,29.806451612903224,1848
ABC,8,31,1,11,214.63636363636363,2361,22.90909090909091,252,509.72727272727275,5607,13.727272727272727,151
ABC,9,1,0,61,485.1639344262295,29595,61.557377049180324,3755,1344.0819672131147,81989,101.63934426229508,6200
ABC,9,1,1,5,160.4,802,67.0,335,509.4,2547,38.4,192
ABC,9,2,0,68,389.13235294117646,26461,67.66176470588235,4601,795.4117647058823,54088,111.76470588235294,7600
ABC,9,2,1,1,365.0,365,229.0,229,1336.0,1336,82.0,82
ABC,9,3,0,69,166.02898550724638,11456,50.31884057971015,3472,289.71014492753625,19990,22.608695652173914,1560
ABC,9,3,1,3,74.66666666666667,224,19.0,57,194.0,582,7.0,21
ABC,9,4,0,61,188.40983606557376,11493,55.34426229508197,3376,434.88524590163934,26528,23.672131147540984,1444
ABC,9,4,1,3,53.333333333333336,160,22.666666666666668,68,181.0,543,12.666666666666666,38
ABC,9,5,0,72,244.73611111111111,17621,61.84722222222222,4453,444.47222222222223,32002,46.05555555555556,3316
ABC,9,5,1,4,100.75,403,42.0,168,176.5,706,24.5,98
ABC,9,6,0,89,269.24719101123594,23963,52.97752808988764,4715,426.91011235955057,37995,37.2247191011236,3313
ABC,9,6,1,6,535.3333333333334,3212,54.833333333333336,329,1285.6666666666667,7714,65.66666666666667,394
ABC,9,7,0,68,275.6029411764706,18741,47.73529411764706,3246,458.38235294117646,31170,35.955882352941174,2445
ABC,9,7,1,7,202.42857142857142,1417,23.714285714285715,166,202.85714285714286,1420,18.428571428571427,129
ABC,9,8,0,67,306.7313432835821,20551,38.850746268656714,2603,323.23880597014926,21657,34.52238805970149,2313
ABC,9,8,1,6,332.6666666666667,1996,31.666666666666668,190,385.5,2313,42.333333333333336,254
ABC,9,9,0,72,353.7361111111111,25469,36.833333333333336,2652,597.1388888888889,42994,37.736111111111114,2717
ABC,9,9,1,8,162.125,1297,18.875,151,239.0,1912,10.875,87
ABC,9,10,0,155,361.19354838709677,55985,30.838709677419356,4780,472.0258064516129,73164,37.883870967741935,5872
ABC,9,10,1,14,128.71428571428572,1802,31.928571428571427,447,208.71428571428572,2922,11.285714285714286,158
ABC,9,11,0,95,304.9578947368421,28971,36.36842105263158,3455,576.6526315789474,54782,26.210526315789473,2490
ABC,9,11,1,3,244.66666666666666,734,15.666666666666666,47,489.3333333333333,1468,18.0,54
ABC,9,12,0,82,311.109756097561,25511,48.96341463414634,4015,573.829268292683,47054,69.65853658536585,5712
ABC,9,12,1,5,134.4,672,65.0,325,519.8,2599,22.6,113
ABC,9,13,0,92,207.67391304347825,19106,74.83695652173913,6885,443.6195652173913,40813,50.83695652173913,4677
ABC,9,13,1,7,302.0,2114,49.857142857142854,349,893.2857142857143,6253,34.857142857142854,244
ABC,9,14,0,74,217.0810810810811,16064,59.648648648648646,4414,533.5,39479,44.08108108108108,3262
ABC,9,14,1,15,168.73333333333332,2531,43.4,651,535.5333333333333,8033,27.333333333333332,410
ABC,9,15,0,70,192.15714285714284,13451,60.51428571428571,4236,472.8,33096,35.042857142857144,2453
ABC,9,15,1,4,177.5,710,38.0,152,521.25,2085,39.75,159
ABC,9,16,0,64,130.390625,8345,39.75,2544,340.875,21816,20.40625,1306
ABC,9,16,1,1,50.0,50,5.0,5,133.0,133,4.0,4
ABC,9,17,0,65,89.72307692307692,5832,36.47692307692308,2371,138.30769230769232,8990,12.323076923076924,801
ABC,9,17,1,2,60.0,120,5.0,10,134.0,268,6.5,13
ABC,9,18,0,89,121.46067415730337,10810,40.59550561797753,3613,324.5280898876405,28883,30.337078651685392,2700
ABC,9,18,1,3,208.33333333333334,625,41.333333333333336,124,617.6666666666666,1853,24.666666666666668,74
ABC,9,19,0,97,270.0618556701031,26196,38.1958762886598,3705,420.02061855670104,40742,31.567010309278352,3062
ABC,9,19,1,3,50.0,150,33.333333333333336,100,205.33333333333334,616,19.666666666666668,59
